date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:47:49	21479/21479	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%2267690920-53e7%22	http://ecom.local/wp-content/plugins/woocommerce/assets/js/flexslider/jquery.flexslider.min.js?ver=2.7.2-wc.9.5.1	C:/My%20Web%20Sites/ecom/ecom.local/wp-content/plugins/woocommerce/assets/js/flexslider/jquery.flexslider.min4588.js	(from http://ecom.local/product/hoya-obovatum/)
12:47:49	31626/31626	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%2267690921-7b8a%22	http://ecom.local/wp-content/plugins/woocommerce/assets/js/photoswipe/photoswipe.min.js?ver=4.1.1-wc.9.5.1	C:/My%20Web%20Sites/ecom/ecom.local/wp-content/plugins/woocommerce/assets/js/photoswipe/photoswipe.min9c28.js	(from http://ecom.local/product/hoya-obovatum/)
12:47:50	9749/9749	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%2267690921-2615%22	http://ecom.local/wp-content/plugins/woocommerce/assets/js/photoswipe/photoswipe-ui-default.min.js?ver=4.1.1-wc.9.5.1	C:/My%20Web%20Sites/ecom/ecom.local/wp-content/plugins/woocommerce/assets/js/photoswipe/photoswipe-ui-default.min9c28.js	(from http://ecom.local/product/hoya-obovatum/)
12:47:50	7723/7723	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%2267690920-1e2b%22	http://ecom.local/wp-content/plugins/woocommerce/assets/js/frontend/single-product.min.js?ver=9.5.1	C:/My%20Web%20Sites/ecom/ecom.local/wp-content/plugins/woocommerce/assets/js/frontend/single-product.min0c46.js	(from http://ecom.local/product/hoya-obovatum/)
12:47:51	14472/14472	---MCZ	200	added ('OK')	application/json	date:Mon,%2023%20Dec%202024%2007:17:51%20GMT	http://ecom.local/wp-json/wp/v2/product/242	C:/My%20Web%20Sites/ecom/ecom.local/wp-json/wp/v2/product/242.json	(from http://ecom.local/product/hoya-obovatum/)
12:47:52	2217/2217	---MCZ	200	added ('OK')	application/json	date:Mon,%2023%20Dec%202024%2007:17:51%20GMT	http://ecom.local/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fecom.local%2Fproduct%2Fhoya-obovatum%2F	C:/My%20Web%20Sites/ecom/ecom.local/wp-json/oembed/1.0/embed6bcb.json	(from http://ecom.local/product/hoya-obovatum/)
12:47:52	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2023%20Dec%202024%2007:17:52%20GMT	http://ecom.local/?p=242	C:/My%20Web%20Sites/ecom/ecom.local/indexa8b8.html	(from http://ecom.local/product/hoya-obovatum/)
12:47:52	3026/3026	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%2266d7733a-bd2%22	http://ecom.local/wp-includes/js/comment-reply.min.js?ver=6.7.1	C:/My%20Web%20Sites/ecom/ecom.local/wp-includes/js/comment-reply.min9704.js	(from http://ecom.local/product/hoya-obovatum/)
12:47:52	4808/4808	---M--	200	added ('OK')	image/jpeg	etag:%22676909b1-12c8%22	http://ecom.local/wp-content/uploads/2021/08/plants-ecommerce-product-featured-img-5-300x300.jpg	C:/My%20Web%20Sites/ecom/ecom.local/wp-content/uploads/2021/08/plants-ecommerce-product-featured-img-5-300x300.jpg	(from http://ecom.local/)
12:47:53	6234/6234	---MCZ	200	added ('OK')	text/css	etag:W/%2267690e54-185a%22	http://ecom.local/wp-content/uploads/elementor/css/post-241.css?ver=1734938196	C:/My%20Web%20Sites/ecom/ecom.local/wp-content/uploads/elementor/css/post-2410e19.css	(from http://ecom.local/product/monstera-deliciosa/)
12:47:53	755/755	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%22ecf13deeff40ccdd5238e0b1e58dcf75%22	http://ecom.local/product/monstera-deliciosa/feed/	C:/My%20Web%20Sites/ecom/ecom.local/product/monstera-deliciosa/feed/index.html	(from http://ecom.local/product/monstera-deliciosa/)
12:47:54	2243/2243	---MCZ	200	added ('OK')	application/json	date:Mon,%2023%20Dec%202024%2007:17:54%20GMT	http://ecom.local/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fecom.local%2Fproduct%2Fmonstera-deliciosa%2F	C:/My%20Web%20Sites/ecom/ecom.local/wp-json/oembed/1.0/embed997a.json	(from http://ecom.local/product/monstera-deliciosa/)
12:47:54	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2023%20Dec%202024%2007:17:54%20GMT	http://ecom.local/?p=241	C:/My%20Web%20Sites/ecom/ecom.local/index03e1.html	(from http://ecom.local/product/monstera-deliciosa/)
12:47:55	2439/2439	---MCZ	200	added ('OK')	text/xml	date:Mon,%2023%20Dec%202024%2007:17:55%20GMT	http://ecom.local/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fecom.local%2Fproduct%2Fmonstera-deliciosa%2F&format=xml	C:/My%20Web%20Sites/ecom/ecom.local/wp-json/oembed/1.0/embedbed9	(from http://ecom.local/product/monstera-deliciosa/)
12:47:55	10310/10310	---MCZ	200	added ('OK')	text/css	etag:W/%22676908c3-2846%22	http://ecom.local/wp-content/plugins/elementor/assets/css/widget-icon-list.min.css?ver=3.26.3	C:/My%20Web%20Sites/ecom/ecom.local/wp-content/plugins/elementor/assets/css/widget-icon-list.min7ac2.css	(from http://ecom.local/product/zz-plants/)
12:47:55	6234/6234	---MCZ	200	added ('OK')	text/css	etag:W/%2267690c30-185a%22	http://ecom.local/wp-content/uploads/elementor/css/post-240.css?ver=1734937648	C:/My%20Web%20Sites/ecom/ecom.local/wp-content/uploads/elementor/css/post-240e8d6.css	(from http://ecom.local/product/zz-plants/)
12:47:56	728/728	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%22ecf13deeff40ccdd5238e0b1e58dcf75%22	http://ecom.local/product/zz-plants/feed/	C:/My%20Web%20Sites/ecom/ecom.local/product/zz-plants/feed/index.html	(from http://ecom.local/product/zz-plants/)
12:47:56	14453/14453	---MCZ	200	added ('OK')	application/json	date:Mon,%2023%20Dec%202024%2007:17:56%20GMT	http://ecom.local/wp-json/wp/v2/product/240	C:/My%20Web%20Sites/ecom/ecom.local/wp-json/wp/v2/product/240.json	(from http://ecom.local/product/zz-plants/)
12:47:57	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2023%20Dec%202024%2007:17:57%20GMT	http://ecom.local/?p=240	C:/My%20Web%20Sites/ecom/ecom.local/indexcfe0.html	(from http://ecom.local/product/zz-plants/)
12:47:57	2198/2198	---MCZ	200	added ('OK')	application/json	date:Mon,%2023%20Dec%202024%2007:17:57%20GMT	http://ecom.local/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fecom.local%2Fproduct%2Fzz-plants%2F	C:/My%20Web%20Sites/ecom/ecom.local/wp-json/oembed/1.0/embed06b3.json	(from http://ecom.local/product/zz-plants/)
12:47:58	2394/2394	---MCZ	200	added ('OK')	text/xml	date:Mon,%2023%20Dec%202024%2007:17:58%20GMT	http://ecom.local/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fecom.local%2Fproduct%2Fzz-plants%2F&format=xml	C:/My%20Web%20Sites/ecom/ecom.local/wp-json/oembed/1.0/embed792b	(from http://ecom.local/product/zz-plants/)
12:47:58	6234/6234	---MCZ	200	added ('OK')	text/css	etag:W/%2267690e5c-185a%22	http://ecom.local/wp-content/uploads/elementor/css/post-239.css?ver=1734938204	C:/My%20Web%20Sites/ecom/ecom.local/wp-content/uploads/elementor/css/post-239c66a.css	(from http://ecom.local/product/bird-of-paradise/)
12:47:59	749/749	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%22ecf13deeff40ccdd5238e0b1e58dcf75%22	http://ecom.local/product/bird-of-paradise/feed/	C:/My%20Web%20Sites/ecom/ecom.local/product/bird-of-paradise/feed/index.html	(from http://ecom.local/product/bird-of-paradise/)
12:47:59	14480/14480	---MCZ	200	added ('OK')	application/json	date:Mon,%2023%20Dec%202024%2007:17:59%20GMT	http://ecom.local/wp-json/wp/v2/product/239	C:/My%20Web%20Sites/ecom/ecom.local/wp-json/wp/v2/product/239.json	(from http://ecom.local/product/bird-of-paradise/)
12:48:00	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2023%20Dec%202024%2007:18:00%20GMT	http://ecom.local/?p=239	C:/My%20Web%20Sites/ecom/ecom.local/index1639.html	(from http://ecom.local/product/bird-of-paradise/)
12:48:00	2232/2232	---MCZ	200	added ('OK')	application/json	date:Mon,%2023%20Dec%202024%2007:18:00%20GMT	http://ecom.local/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fecom.local%2Fproduct%2Fbird-of-paradise%2F	C:/My%20Web%20Sites/ecom/ecom.local/wp-json/oembed/1.0/embed0b8c.json	(from http://ecom.local/product/bird-of-paradise/)
12:48:01	2428/2428	---MCZ	200	added ('OK')	text/xml	date:Mon,%2023%20Dec%202024%2007:18:00%20GMT	http://ecom.local/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fecom.local%2Fproduct%2Fbird-of-paradise%2F&format=xml	C:/My%20Web%20Sites/ecom/ecom.local/wp-json/oembed/1.0/embed39ed	(from http://ecom.local/product/bird-of-paradise/)
12:48:01	6234/6234	---MCZ	200	added ('OK')	text/css	etag:W/%2267690e5d-185a%22	http://ecom.local/wp-content/uploads/elementor/css/post-238.css?ver=1734938205	C:/My%20Web%20Sites/ecom/ecom.local/wp-content/uploads/elementor/css/post-238620d.css	(from http://ecom.local/product/calathea-beauty-star/)
12:48:02	761/761	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%22ecf13deeff40ccdd5238e0b1e58dcf75%22	http://ecom.local/product/calathea-beauty-star/feed/	C:/My%20Web%20Sites/ecom/ecom.local/product/calathea-beauty-star/feed/index.html	(from http://ecom.local/product/calathea-beauty-star/)
12:48:02	14496/14496	---MCZ	200	added ('OK')	application/json	date:Mon,%2023%20Dec%202024%2007:18:02%20GMT	http://ecom.local/wp-json/wp/v2/product/238	C:/My%20Web%20Sites/ecom/ecom.local/wp-json/wp/v2/product/238.json	(from http://ecom.local/product/calathea-beauty-star/)
12:48:03	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2023%20Dec%202024%2007:18:03%20GMT	http://ecom.local/?p=238	C:/My%20Web%20Sites/ecom/ecom.local/index3dc6.html	(from http://ecom.local/product/calathea-beauty-star/)
12:48:03	2252/2252	---MCZ	200	added ('OK')	application/json	date:Mon,%2023%20Dec%202024%2007:18:03%20GMT	http://ecom.local/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fecom.local%2Fproduct%2Fcalathea-beauty-star%2F	C:/My%20Web%20Sites/ecom/ecom.local/wp-json/oembed/1.0/embed197d.json	(from http://ecom.local/product/calathea-beauty-star/)
12:48:03	2448/2448	---MCZ	200	added ('OK')	text/xml	date:Mon,%2023%20Dec%202024%2007:18:03%20GMT	http://ecom.local/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fecom.local%2Fproduct%2Fcalathea-beauty-star%2F&format=xml	C:/My%20Web%20Sites/ecom/ecom.local/wp-json/oembed/1.0/embed5bcf	(from http://ecom.local/product/calathea-beauty-star/)
12:48:04	166227/166227	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2023%20Dec%202024%2007:18:04%20GMT	http://ecom.local/wp-content/plugins/wpforms-lite/assets/pro/images/times-solid-white.svg	C:/My%20Web%20Sites/ecom/ecom.local/wp-content/plugins/wpforms-lite/assets/pro/images/times-solid-white.svg	(from http://ecom.local/wp-content/plugins/wpforms-lite/assets/css/frontend/classic/wpforms-base.min.css?ver=1.9.2.3)
12:48:05	3464/3464	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%226769071a-d88%22	http://ecom.local/wp-content/themes/astra/assets/js/minified/mobile-cart.min.js?ver=4.8.8	C:/My%20Web%20Sites/ecom/ecom.local/wp-content/themes/astra/assets/js/minified/mobile-cart.min9537.js	(from http://ecom.local/)
12:48:05	23247/23247	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%226769071a-5acf%22	http://ecom.local/wp-content/themes/astra/assets/js/minified/frontend.min.js?ver=4.8.8	C:/My%20Web%20Sites/ecom/ecom.local/wp-content/themes/astra/assets/js/minified/frontend.min9537.js	(from http://ecom.local/)
12:48:05	16476/16476	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%2267690907-405c%22	http://ecom.local/wp-content/plugins/variation-swatches-woo/assets/js/swatches.js?ver=1.0.12	C:/My%20Web%20Sites/ecom/ecom.local/wp-content/plugins/variation-swatches-woo/assets/js/swatches0718.js	(from http://ecom.local/)
12:48:06	166111/166111	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2023%20Dec%202024%2007:18:05%20GMT	http://ecom.local/-negative.svg	C:/My%20Web%20Sites/ecom/ecom.local/-negative.96.delayed	(from http://ecom.local/wp-content/plugins/elementor/assets/js/frontend.min.js?ver=3.26.3)
12:48:09	166115/166115	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2023%20Dec%202024%2007:18:07%20GMT	http://ecom.local/optusnet.com.au	C:/My%20Web%20Sites/ecom/ecom.local/optusnet.com.au	(from http://ecom.local/wp-content/plugins/wpforms-lite/assets/lib/mailcheck.min.js?ver=1.1.2)
12:48:09	166093/166093	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2023%20Dec%202024%2007:18:07%20GMT	http://ecom.local/OPR/	C:/My%20Web%20Sites/ecom/ecom.local/OPR/index.html	(from http://ecom.local/wp-content/plugins/elementor/assets/js/frontend.min.js?ver=3.26.3)
12:48:11	166097/166097	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2023%20Dec%202024%2007:18:10%20GMT	http://ecom.local/com.au	C:/My%20Web%20Sites/ecom/ecom.local/com.au	(from http://ecom.local/wp-content/plugins/wpforms-lite/assets/lib/mailcheck.min.js?ver=1.1.2)
12:48:13	166097/166097	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2023%20Dec%202024%2007:18:12%20GMT	http://ecom.local/net.au	C:/My%20Web%20Sites/ecom/ecom.local/net.au	(from http://ecom.local/wp-content/plugins/wpforms-lite/assets/lib/mailcheck.min.js?ver=1.1.2)
12:48:14	47136/47136	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226769091f-b820%22	http://ecom.local/wp-content/plugins/woocommerce/assets/fonts/WooCommerce.svg	C:/My%20Web%20Sites/ecom/ecom.local/wp-content/plugins/woocommerce/assets/fonts/WooCommerce.svg	(from http://ecom.local/wp-content/themes/astra/assets/css/minified/compatibility/woocommerce/woocommerce-grid.min.css?ver=4.8.8)
12:48:15	9855/9855	---MCZ	200	added ('OK')	text/css	etag:W/%2267690e49-267f%22	http://ecom.local/wp-content/uploads/elementor/css/post-357.css?ver=1734938185	C:/My%20Web%20Sites/ecom/ecom.local/wp-content/uploads/elementor/css/post-3571688.css	(from http://ecom.local/contact/)
12:48:15	26805/26805	---M--	200	added ('OK')	image/jpeg	etag:%2267690966-68b5%22	http://ecom.local/wp-content/uploads/2021/08/plants-store-gallery-img-3.jpg	C:/My%20Web%20Sites/ecom/ecom.local/wp-content/uploads/2021/08/plants-store-gallery-img-3.jpg	(from http://ecom.local/about/)
12:48:15	2155/2155	---MCZ	200	added ('OK')	text/xml	date:Mon,%2023%20Dec%202024%2007:18:15%20GMT	http://ecom.local/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fecom.local%2Fcart%2F&format=xml	C:/My%20Web%20Sites/ecom/ecom.local/wp-json/oembed/1.0/embed4377	(from http://ecom.local/cart/)
12:48:15	2010/2010	---MCZ	200	added ('OK')	application/json	date:Mon,%2023%20Dec%202024%2007:18:15%20GMT	http://ecom.local/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fecom.local%2Fcontact%2F	C:/My%20Web%20Sites/ecom/ecom.local/wp-json/oembed/1.0/embedaa64	(from http://ecom.local/contact/)
12:48:15	6234/6234	---MCZ	200	added ('OK')	text/css	etag:W/%2267690a58-185a%22	http://ecom.local/wp-content/uploads/elementor/css/post-243.css?ver=1734937176	C:/My%20Web%20Sites/ecom/ecom.local/wp-content/uploads/elementor/css/post-2430c66.css	(from http://ecom.local/product/birdnest-japanese/)
12:48:16	752/752	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%22ecf13deeff40ccdd5238e0b1e58dcf75%22	http://ecom.local/product/birdnest-japanese/feed/	C:/My%20Web%20Sites/ecom/ecom.local/product/birdnest-japanese/feed/index.html	(from http://ecom.local/product/birdnest-japanese/)
12:48:16	14451/14451	---MCZ	200	added ('OK')	application/json	date:Mon,%2023%20Dec%202024%2007:18:16%20GMT	http://ecom.local/wp-json/wp/v2/product/243	C:/My%20Web%20Sites/ecom/ecom.local/wp-json/wp/v2/product/243.json	(from http://ecom.local/product/birdnest-japanese/)
12:48:17	2237/2237	---MCZ	200	added ('OK')	application/json	date:Mon,%2023%20Dec%202024%2007:18:16%20GMT	http://ecom.local/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fecom.local%2Fproduct%2Fbirdnest-japanese%2F	C:/My%20Web%20Sites/ecom/ecom.local/wp-json/oembed/1.0/embed54fa.json	(from http://ecom.local/product/birdnest-japanese/)
12:48:17	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2023%20Dec%202024%2007:18:17%20GMT	http://ecom.local/?p=243	C:/My%20Web%20Sites/ecom/ecom.local/indexfbc5.html	(from http://ecom.local/product/birdnest-japanese/)
12:48:18	2433/2433	---MCZ	200	added ('OK')	text/xml	date:Mon,%2023%20Dec%202024%2007:18:17%20GMT	http://ecom.local/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fecom.local%2Fproduct%2Fbirdnest-japanese%2F&format=xml	C:/My%20Web%20Sites/ecom/ecom.local/wp-json/oembed/1.0/embed7110	(from http://ecom.local/product/birdnest-japanese/)
12:48:18	1554/1554	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226769091f-612%22	http://ecom.local/wp-content/plugins/woocommerce/assets/css/photoswipe/default-skin/default-skin.svg	C:/My%20Web%20Sites/ecom/ecom.local/wp-content/plugins/woocommerce/assets/css/photoswipe/default-skin/default-skin.svg	(from http://ecom.local/wp-content/plugins/woocommerce/assets/css/photoswipe/default-skin/default-skin.min.css?ver=9.5.1)
12:48:18	866/866	---M--	200	added ('OK')	image/gif	etag:%226769091f-362%22	http://ecom.local/wp-content/plugins/woocommerce/assets/css/photoswipe/default-skin/preloader.gif	C:/My%20Web%20Sites/ecom/ecom.local/wp-content/plugins/woocommerce/assets/css/photoswipe/default-skin/preloader.gif	(from http://ecom.local/wp-content/plugins/woocommerce/assets/css/photoswipe/default-skin/default-skin.min.css?ver=9.5.1)
12:48:18	17687/17687	---M--	200	added ('OK')	image/jpeg	etag:%2267690983-4517%22	http://ecom.local/wp-content/uploads/2021/08/produuct-description-bg.jpg	C:/My%20Web%20Sites/ecom/ecom.local/wp-content/uploads/2021/08/produuct-description-bg.jpg	(from http://ecom.local/wp-content/uploads/elementor/css/post-242.css?ver=1734938192)
12:48:20	2413/2413	---MCZ	200	added ('OK')	text/xml	date:Mon,%2023%20Dec%202024%2007:18:19%20GMT	http://ecom.local/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fecom.local%2Fproduct%2Fhoya-obovatum%2F&format=xml	C:/My%20Web%20Sites/ecom/ecom.local/wp-json/oembed/1.0/embed02e7	(from http://ecom.local/product/hoya-obovatum/)
12:48:20	21616/21616	---MCZ	200	added ('OK')	application/json	date:Mon,%2023%20Dec%202024%2007:18:19%20GMT	http://ecom.local/wp-json/wp/v2/pages/252	C:/My%20Web%20Sites/ecom/ecom.local/wp-json/wp/v2/pages/252	(from http://ecom.local/about/)
12:48:20	14489/14489	---MCZ	200	added ('OK')	application/json	date:Mon,%2023%20Dec%202024%2007:18:20%20GMT	http://ecom.local/wp-json/wp/v2/product/241	C:/My%20Web%20Sites/ecom/ecom.local/wp-json/wp/v2/product/241	(from http://ecom.local/product/monstera-deliciosa/)
